genome_id,gene_symbol,element_type,element_subtype,class,subclass,pct_coverage,pct_identity
72407.1812,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merC,STRESS,METAL,MERCURY,ORGANOMERCURY,,
72407.1812,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1812,ybtP,VIRULENCE,VIRULENCE,,,,
72407.1812,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.1812,hsp20,STRESS,HEAT,,,,
72407.1812,clpK,STRESS,HEAT,,,,
72407.1812,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.1812,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1812,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1812,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1812,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1812,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.1812,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.1812,silP,STRESS,METAL,SILVER,SILVER,,
72407.1812,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1812,silE,STRESS,METAL,SILVER,SILVER,,
72407.1812,fieF,STRESS,METAL,,,,
72407.1812,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1812,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merA,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.1812,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1812,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1812,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.1812,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1812,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1812,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1812,mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.1812,mph(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.1812,blaSCO-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1813,psi-GI,STRESS,HEAT,,,,
72407.1813,trxLHR,STRESS,HEAT,,,,
72407.1813,hdeD-GI,STRESS,HEAT,,,,
72407.1813,yfdX2,STRESS,HEAT,,,,
72407.1813,yfdX1,STRESS,HEAT,,,,
72407.1813,shsP,STRESS,HEAT,,,,
72407.1813,silE,STRESS,METAL,SILVER,SILVER,,
72407.1813,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1813,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1813,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.1813,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1813,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1813,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1813,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1813,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1813,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1813,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1813,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1813,ompK36_G52RfsTer35,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1813,cirA_V76SfsTer17,AMR,POINT_DISRUPT,BETA-LACTAM,CEFIDEROCOL,,
72407.1813,ompK35_G175VfsTer78,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1813,ramR_K10SfsTer16,AMR,POINT_DISRUPT,MULTIDRUG,CHLORAMPHENICOL/FLUOROQUINOLONE/TEMOCILLIN/TETRACYCLINE/TIGECYCLINE,,
72407.1813,nfsB_L22AfsTer18,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.1813,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1813,fieF,STRESS,METAL,,,,
72407.1813,oqxR_S28RfsTer16,AMR,POINT_DISRUPT,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1813,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1815,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1815,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.1815,ybtP,VIRULENCE,VIRULENCE,,,,
72407.1815,blaSHV-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1815,oqxA10,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.1815,oqxB5,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.1815,fieF,STRESS,METAL,,,,
72407.1815,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1815,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1815,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1815,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.1815,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1815,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.1815,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.1815,silP,STRESS,METAL,SILVER,SILVER,,
72407.1815,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1815,silE,STRESS,METAL,SILVER,SILVER,,
72407.1815,terA,STRESS,METAL,,,,
72407.1815,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1815,terC,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1815,terD,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1815,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1815,qnrS1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.1815,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1815,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1815,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1815,dfrA12,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.1815,aadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1815,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.1815,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1815,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1815,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.1815,mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.1815,mph(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.1815,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.1815,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1815,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.1815,catA2,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.1816,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1816,fieF,STRESS,METAL,,,,
72407.1816,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1816,ompK35_R97PfsTer19,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1816,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1816,ompK36_A269FfsTer7,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1816,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1816,silE,STRESS,METAL,SILVER,SILVER,,
72407.1816,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1816,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1816,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1816,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1816,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1816,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1816,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1816,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1816,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1816,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1816,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1816,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.1816,hsp20,STRESS,HEAT,,,,
72407.1816,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1816,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.1817,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1817,fieF,STRESS,METAL,,,,
72407.1817,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1817,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1817,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1817,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1817,ompK35_Q249PfsTer10,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1817,clpK,STRESS,HEAT,,,,
72407.1817,hsp20,STRESS,HEAT,,,,
72407.1818,oqxR_V102SfsTer50,AMR,POINT_DISRUPT,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1818,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1818,cirA_G75WfsTer9,AMR,POINT_DISRUPT,BETA-LACTAM,CEFIDEROCOL,,
72407.1818,mgrB_D31GfsTer11,AMR,POINT_DISRUPT,COLISTIN,COLISTIN,,
72407.1818,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1818,ompK35_Y108LfsTer8,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1818,nfsB_K21SfsTer1,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.1818,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1818,fieF,STRESS,METAL,,,,
72407.1818,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1818,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1819,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.1819,gyrA_S83I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.1819,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1819,blaSHV-28,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1819,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1819,fieF,STRESS,METAL,,,,
72407.1819,oqxB19,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.1819,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1819,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1819,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.1819,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1819,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1819,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1819,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1819,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.1819,clpK,STRESS,HEAT,,,,
72407.1819,hsp20,STRESS,HEAT,,,,
72407.1819,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1819,terC,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1819,terD,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1819,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1819,silE,STRESS,METAL,SILVER,SILVER,,
72407.1819,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1819,silP,STRESS,METAL,SILVER,SILVER,,
72407.1819,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.1819,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.1819,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1819,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.1819,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1819,terA,STRESS,METAL,,,,
72407.1819,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1819,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1819,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1819,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1819,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1819,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.1819,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.1819,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.1819,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1819,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.1820,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1820,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1820,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1820,fieF,STRESS,METAL,,,,
72407.1820,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1820,nfsB_V167GfsTer1,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.1820,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.1820,blaSHV-42,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1820,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1820,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1821,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1821,cirA_Y547LfsTer63,AMR,POINT_DISRUPT,BETA-LACTAM,CEFIDEROCOL,,
72407.1821,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1821,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1821,crcB,STRESS,BIOCIDE,FLUORIDE,FLUORIDE,,
72407.1821,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1821,fieF,STRESS,METAL,,,,
72407.1821,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1821,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.1821,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1821,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1821,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.1821,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.1821,hsp20,STRESS,HEAT,,,,
72407.1821,clpK,STRESS,HEAT,,,,
72407.1821,shsP,STRESS,HEAT,,,,
72407.1821,yfdX1,STRESS,HEAT,,,,
72407.1821,yfdX2,STRESS,HEAT,,,,
72407.1821,hdeD-GI,STRESS,HEAT,,,,
72407.1821,trxLHR,STRESS,HEAT,,,,
72407.1821,kefB-GI,STRESS,HEAT,,,,
72407.1821,psi-GI,STRESS,HEAT,,,,
72407.1822,ompK35_Y76TerfsTer0,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.1822,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.1822,blaSHV-28,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1822,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1822,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1822,gyrA_D87A,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.1822,gyrA_S83F,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.1822,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1822,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1822,dfrA50,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.1822,fieF,STRESS,METAL,,,,
72407.1822,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.1822,mcr-8.1,AMR,AMR,COLISTIN,COLISTIN,,
72407.1822,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.1822,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.1822,merA,STRESS,METAL,MERCURY,MERCURY,,
72407.1822,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.1822,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.1822,qnrB4,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.1822,blaDHA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1822,mph(E),AMR,AMR,MACROLIDE,ERYTHROMYCIN,,
72407.1822,msr(E),AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,,
72407.1822,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.1822,tmexC1,AMR,AMR,TETRACYCLINE,TIGECYCLINE,,
72407.1822,tmexD1,AMR,AMR,TETRACYCLINE,TIGECYCLINE,,
72407.1822,toprJ1,AMR,AMR,TETRACYCLINE,TIGECYCLINE,,
72407.1822,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1822,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1822,sul3,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1822,qacL,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.1822,aadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1822,cmlA1,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.1822,aadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1822,estX-3,AMR,AMR,MACROLIDE,TYLOSIN,,
72407.1822,aac(3)-IVa,AMR,AMR,AMINOGLYCOSIDE,APRAMYCIN/GENTAMICIN/TOBRAMYCIN,,
72407.1822,aph(4)-Ia,AMR,AMR,AMINOGLYCOSIDE,HYGROMYCIN,,
72407.1822,floR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,,
72407.1822,aadA16,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1822,dfrA27,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.1822,arr-3,AMR,AMR,RIFAMYCIN,RIFAMYCIN,,
72407.1822,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.1822,qnrB91,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.1822,aph(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,,
72407.1822,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1822,qacE,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.1823,fosA10,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1823,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1823,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1823,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1823,fieF,STRESS,METAL,,,,
72407.1823,blaSHV-41,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1823,silE,STRESS,METAL,SILVER,SILVER,,
72407.1823,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.1823,silP,STRESS,METAL,SILVER,SILVER,,
72407.1823,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.1823,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.1823,clpK,STRESS,HEAT,,,,
72407.1823,hsp20,STRESS,HEAT,,,,
72407.1823,aph(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,,
72407.1824,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.1824,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1824,fieF,STRESS,METAL,,,,
72407.1824,oqxB19,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.1824,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.1824,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1824,terD,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1824,terC,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1824,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.1824,terA,STRESS,METAL,,,,
72407.1824,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.1824,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.1824,merA,STRESS,METAL,MERCURY,MERCURY,,
72407.1824,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.1824,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.1824,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1824,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.1824,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.1824,dfrA15,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.1824,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1824,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.1824,tet(D),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.1824,silE,STRESS,METAL,SILVER,SILVER,,
72407.1824,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.1825,blaSHV-187,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.1825,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.1825,ybtP,VIRULENCE,VIRULENCE,,,,
72407.1825,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.1825,fieF,STRESS,METAL,,,,
